# BEAST v1.8.0, r5971
# Generated Mon Feb 24 17:20:11 PST 2014 [seed=1]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
7178000	-4630.457575169626	-419.55242485228956	-4210.905150317336	5.273622814882152	2.825811443289003	0.006832227956563737	-4210.905150317336	-418.5067970644166
7179000	-4639.914482029504	-417.5814270575645	-4222.333054971939	5.440243866385988	3.660503251840537	0.005688775157084773	-4222.333054971939	-416.2781376439436
7180000	-4628.711122399212	-422.0917457556406	-4206.619376643572	5.210956899373944	3.246276847495378	0.005918098492478072	-4206.619376643572	-420.908318902877
7181000	-4629.000132053628	-418.98123076406625	-4210.018901289562	5.480209874364005	3.0969012764110198	0.006110778879384477	-4210.018901289562	-417.84471796187177
7182000	-4634.646520283365	-423.4922343674607	-4211.154285915904	5.493382600688106	3.5165347686263764	0.006287603924788477	-4211.154285915904	-422.22847069953707
7183000	-4622.1534021660955	-424.9581509392324	-4197.195251226863	5.35288980180475	2.99955090300373	0.00639636065351661	-4197.195251226863	-423.8532920001155
7184000	-4622.891665752216	-428.88174193075673	-4194.009923821459	5.3777533405599955	3.521319229962174	0.006045702903942731	-4194.009923821459	-427.6168605272165
7185000	-4624.646715482676	-428.11493896427777	-4196.531776518398	5.163305952658677	3.3977162597586346	0.006520088940092463	-4196.531776518398	-426.8853153577055
7186000	-4616.58626258127	-415.8612590777948	-4200.725003503475	5.266503536925919	3.2341311228799268	0.006613590925387854	-4200.725003503475	-414.6808851814282
7187000	-4615.357538188938	-421.3800644682954	-4193.977473720643	5.300066306274822	3.1440256086466567	0.006060893657641306	-4193.977473720643	-420.22849955486015
7188000	-4607.717996161042	-409.2635522743859	-4198.454443886656	5.3320459445373	2.799442261001031	0.006189947282432735	-4198.454443886656	-408.2279421222634
7189000	-4614.382064059432	-415.85608706379446	-4198.525976995637	6.095295373600691	2.9560750996685434	0.0064544485265389875	-4198.525976995637	-414.7657702066628
7190000	-4608.268059354982	-410.77298453163894	-4197.495074823343	5.3846271284455725	3.136584489251278	0.006827152385438961	-4197.495074823343	-409.62302291363096
7191000	-4601.995937547533	-411.0872479771454	-4190.908689570388	5.213678440468998	2.9153286504889464	0.007289552000380077	-4190.908689570388	-410.00997586710463
7192000	-4610.614202181559	-405.556871931227	-4205.057330250333	5.2711587796982435	3.0191420101185105	0.006091102192557571	-4205.057330250333	-404.44580814062226
7193000	-4621.642199697815	-413.840617186834	-4207.8015825109815	5.089433717885409	2.824228360137431	0.006305408819260518	-4207.8015825109815	-412.7960765975817
7194000	-4621.9393006597265	-417.1082081688754	-4204.831092490851	5.308213431977745	3.3246887801072624	0.005884439465963694	-4204.831092490851	-415.9009476596501
7195000	-4630.322455747151	-415.3396879133232	-4214.982767833828	5.348029864177471	3.238983335367113	0.00610340696801313	-4214.982767833828	-414.1583250111724
7196000	-4629.950277543932	-411.1634305168486	-4218.786847027083	5.349751090409613	2.7674032643626316	0.005793690510348344	-4218.786847027083	-410.1397273955084
7197000	-4645.801737326165	-429.80954743286463	-4215.9921898933	5.674769070374568	3.384649743535617	0.005806544756021937	-4215.9921898933	-428.5844904602043
7198000	-4644.475988393853	-434.63730736311993	-4209.838681030733	5.308798370621196	3.5028996366805845	0.006100958741054954	-4209.838681030733	-433.37761531125034
7199000	-4638.960978599718	-436.87832945364033	-4202.0826491460775	5.19962847981876	3.7236548309582345	0.006205507100951922	-4202.0826491460775	-435.55741827913295
7200000	-4626.267380264951	-427.43937628104334	-4198.828003983907	5.639077044435366	3.292356423002373	0.005645088325628609	-4198.828003983907	-426.2421276463218
7201000	-4640.373668820689	-438.32690649675976	-4202.046762323929	5.499939108391174	2.8711800102064435	0.0055741166951220975	-4202.046762323929	-437.2666092814115
7202000	-4649.425934378569	-445.5716199994663	-4203.854314379102	5.520078747065428	3.4574505977477665	0.005598689881710763	-4203.854314379102	-444.3254898135615
7203000	-4660.3751711903915	-444.38148848962135	-4215.9936827007705	5.714455315017517	3.795168124704531	0.005978546127690367	-4215.9936827007705	-443.04178123199245
7204000	-4657.411085541505	-435.40579433090136	-4222.005291210603	5.8112509318305365	3.255396264751441	0.005724138600261729	-4222.005291210603	-434.21975618372727
7205000	-4657.284140532039	-430.18696365526677	-4227.097176876772	6.243504353567462	3.2346486513340196	0.005596221688922506	-4227.097176876772	-429.00744712007537
7206000	-4651.9306233347115	-430.4574336998916	-4221.47318963482	6.24378480533556	3.213328603207393	0.005831822364448173	-4221.47318963482	-429.28429452960484
7207000	-4633.407673853715	-426.5975893967518	-4206.8100844569635	6.076580929449151	3.077408966978172	0.006361160931990019	-4206.8100844569635	-425.46714023736666
7208000	-4634.105834196229	-422.5184899313816	-4211.587344264847	6.212404085724785	2.9783274871786327	0.005360785633178482	-4211.587344264847	-421.42176724870177
7209000	-4632.791667464532	-427.0449807218614	-4205.746686742671	6.130190218636556	2.745936308045778	0.0060527237078783335	-4205.746686742671	-426.0288058855248
7210000	-4639.059504189233	-438.39368079732634	-4200.665823391907	5.9813884183639106	3.3879226666236786	0.00558315905204664	-4200.665823391907	-437.16788068741687
7211000	-4637.744244823719	-430.1759201492791	-4207.56832467444	6.246092503695842	3.443103789751772	0.005893680070883261	-4207.56832467444	-428.9336531401561
7212000	-4635.169081185259	-432.7984228480089	-4202.37065833725	6.119833500312534	3.3383787759244594	0.005846171493905003	-4202.37065833725	-431.5870913837992
7213000	-4636.4093200173675	-434.10545285523546	-4202.303867162132	6.375393991763158	3.119047244415023	0.005703117370886658	-4202.303867162132	-432.962222153058
7214000	-4642.97721836837	-436.54001165406106	-4206.437206714309	6.129627046838824	3.2150287710362124	0.0051020671748618455	-4206.437206714309	-435.3670732802363
7215000	-4639.65944271859	-427.75755654239055	-4211.9018861762	5.779450717111279	3.316996847020184	0.0053926199964554585	-4211.9018861762	-426.55310411298126
7216000	-4640.194620171574	-430.5855074636617	-4209.609112707912	5.913223004159696	3.3804159903479136	0.005015942615137708	-4209.609112707912	-429.3624927450572
7217000	-4633.749416047228	-427.9784351292858	-4205.770980917942	5.764753359772339	3.0946365097110413	0.006239344106108805	-4205.770980917942	-426.84252533029854
7218000	-4637.291872895093	-430.3962812505271	-4206.895591644566	5.614977639129656	2.951990827277606	0.00584158212487688	-4206.895591644566	-429.30795986895964
7219000	-4632.1401293721165	-433.4875095527215	-4198.652619819395	5.616509514708652	3.4650379836619156	0.00597746028284758	-4198.652619819395	-432.2388084977611
7220000	-4630.199793503421	-425.6365860908142	-4204.563207412606	5.500629300873503	3.3348396492569132	0.005847451225333601	-4204.563207412606	-424.42631404255957
7221000	-4626.440083795146	-431.7292655208246	-4194.710818274321	5.763050900101504	3.1169563056016814	0.00663475362716684	-4194.710818274321	-430.58577378460427
7222000	-4630.217875432554	-433.51009798750823	-4196.707777445046	5.801552197766882	3.379037449323939	0.006043814969502874	-4196.707777445046	-432.28646328190734
7223000	-4625.863714467607	-430.0669232946918	-4195.796791172915	5.596579920395932	2.971494108688429	0.005967167385966595	-4195.796791172915	-428.97189123408845
7224000	-4641.803672056033	-438.4589668783986	-4203.344705177635	5.5620159186473765	3.6520494075194287	0.006295306862379182	-4203.344705177635	-437.1573830800014
7225000	-4639.393206797541	-432.9305950425378	-4206.462611755003	5.5154609904069245	3.4736503845911164	0.005991335712638915	-4206.462611755003	-431.6793976817818
7226000	-4629.107037949807	-418.8445128139586	-4210.262525135849	5.579236550248804	2.712649116843917	0.005848282605345856	-4210.262525135849	-417.840738840046
7227000	-4632.099504855171	-425.81621853112773	-4206.283286324044	5.490555239124922	3.180552124249345	0.006627356820472976	-4206.283286324044	-424.6525363686083
7228000	-4631.159372727956	-428.92600909681966	-4202.233363631136	5.734666224531781	3.602969496346732	0.005619960638954259	-4202.233363631136	-427.63863077063246
7229000	-4637.690481141376	-433.7208790010882	-4203.969602140288	5.832594806513762	3.1326168738152127	0.005946434682939592	-4203.969602140288	-432.57306384923646
7230000	-4646.593508181201	-436.82391010710296	-4209.769598074098	5.5637161234306145	3.611505739605309	0.005046381927232982	-4209.769598074098	-435.5347389374102
7231000	-4647.366101447092	-434.37126981764044	-4212.994831629451	5.990052339485415	3.0042509327040112	0.005706904600810762	-4212.994831629451	-433.2655346497689
7232000	-4624.692452892134	-426.3029720931341	-4198.389480798999	5.487718531460043	3.3015621392417005	0.006239489003350599	-4198.389480798999	-425.10233687213736
7233000	-4618.565443773112	-423.19992156704365	-4195.365522206068	5.461360504122058	3.3366403458173206	0.005499363681957236	-4195.365522206068	-421.9894577871002
7234000	-4614.181109753904	-415.25572010942676	-4198.925389644477	5.57785454518165	3.4063182581916194	0.0059518566146156615	-4198.925389644477	-414.0241362344814
7235000	-4617.509817184078	-420.10908482839136	-4197.400732355687	5.5844164105749705	2.8134317432249	0.005820065888073727	-4197.400732355687	-419.06885976335604
7236000	-4605.922359444523	-406.5377334398972	-4199.384626004626	5.6426652505126675	2.7325049926377063	0.006643861694213	-4199.384626004626	-405.5258708100043
7237000	-4607.075338294511	-414.8923173033717	-4192.1830209911395	5.512344325736933	3.0586159868126943	0.006275692253723363	-4192.1830209911395	-413.76807908935984
7238000	-4620.9545537016065	-407.4222487116041	-4213.532304990003	6.009019678408069	2.9559178318750092	0.006349515150936667	-4213.532304990003	-406.3320899908188
7239000	-4615.744120140307	-399.19054805292205	-4216.553572087385	5.532596106949004	3.2050628944301254	0.006840672593352961	-4216.553572087385	-398.01897566630146
7240000	-4608.381073653957	-401.0787891718719	-4207.302284482085	5.536645496036894	2.9876469112239854	0.0057941369122544075	-4207.302284482085	-399.97850894360596
7241000	-4592.2504066000565	-389.64752732662663	-4202.60287927343	5.363985938446756	2.6201290804021067	0.007059114761797096	-4202.60287927343	-388.6772446279764
7242000	-4589.600397809367	-386.2681649176524	-4203.332232891715	5.5298284016464345	2.756181538368932	0.0070958073072221045	-4203.332232891715	-385.24722288912767
7243000	-4609.1649282987355	-394.3855831654938	-4214.779345133242	5.528831530623262	2.7167074996376903	0.006853688793305565	-4214.779345133242	-393.3793088076873
7244000	-4620.978793730364	-398.8626149658766	-4222.116178764487	5.526044983238047	2.8027083010837583	0.0058748181320102755	-4222.116178764487	-397.8261539476616
7245000	-4623.061416422574	-404.62971990728704	-4218.4316965152875	5.724255224227268	3.0949253898563955	0.006127024005874179	-4218.4316965152875	-403.4938290841052
7246000	-4617.303348791066	-403.37960392961907	-4213.923744861447	5.552267616406521	2.9772057413786657	0.006110751921344121	-4213.923744861447	-402.28250798774684
7247000	-4615.742887928131	-412.2194711768488	-4203.523416751282	5.470111264367616	2.885105416242729	0.006390585275284245	-4203.523416751282	-411.15351915285544
7248000	-4602.239711223935	-415.3228220623476	-4186.916889161587	5.417296175343342	3.175869206680676	0.006351068955592663	-4186.916889161587	-414.1608896326307
7249000	-4608.90069565063	-404.24436207475634	-4204.656333575874	5.6054151819681355	2.6830896246234723	0.005862422687110851	-4204.656333575874	-403.2515306765532
7250000	-4609.040935783746	-397.72423484335195	-4211.316700940394	5.340479004676529	2.567396845100525	0.005768731252068463	-4211.316700940394	-396.7755736272625
7251000	-4595.7495372051535	-400.6896782427344	-4195.059858962419	5.4219749216939	2.8196796257630474	0.006760802575424543	-4195.059858962419	-399.64629416954824
7252000	-4607.6542225835665	-405.6106342245088	-4202.043588359058	5.6838341192376864	2.7865857983898668	0.005530750902343366	-4202.043588359058	-404.58028635531554
7253000	-4617.235856565598	-415.0757485826047	-4202.160107982993	5.727125068273982	3.0682652891666398	0.006298517952671303	-4202.160107982993	-413.9483377151439
7254000	-4617.484190277782	-405.7894491683443	-4211.694741109437	5.86477535451587	2.679697197216874	0.006210093139876413	-4211.694741109437	-404.79753527317814
7255000	-4619.246185525105	-410.4148292137696	-4208.831356311335	5.496959428188105	3.132928595612883	0.006429352149779965	-4208.831356311335	-409.2664316409683
7256000	-4617.518438672641	-405.8906458762782	-4211.627792796363	5.5248240170667025	3.31516629534107	0.006172641944965559	-4211.627792796363	-404.6859654474465
7257000	-4615.2991834623635	-400.25640806663466	-4215.042775395729	5.675097004493596	2.394497006551517	0.006523657515384045	-4215.042775395729	-399.3767112184546
7258000	-4607.341167273629	-398.2851063150625	-4209.056060958566	5.422553963495944	2.7026556212220205	0.0062302204173524745	-4209.056060958566	-397.28464124160087
7259000	-4613.079406724714	-399.7086524975329	-4213.370754227181	5.521499667105546	2.6884872325757545	0.006349544286989138	-4213.370754227181	-398.71332428489205
7260000	-4595.509842819071	-381.1769269517707	-4214.3329158673005	5.795240833533115	2.6616126576572925	0.006872931308569037	-4214.3329158673005	-380.1911218190941
7261000	-4596.361885697727	-382.554949950063	-4213.806935747664	5.876960987696614	2.390881927802974	0.007022205750862634	-4213.806935747664	-381.6762654389863
7262000	-4596.2995641282305	-398.34217107677466	-4197.957393051456	5.792650810502003	2.6147919760118525	0.006993867286947872	-4197.957393051456	-397.3739926654174
7263000	-4606.208055068112	-403.38768127470877	-4202.820373793404	5.94056328636448	2.992450268542301	0.006881217466172371	-4202.820373793404	-402.28470751763
7264000	-4617.509426258083	-414.6192315977872	-4202.890194660296	5.415012485695662	3.1939748321534887	0.006961403567060306	-4202.890194660296	-413.45100402418484
7265000	-4623.875159100575	-415.2259604926451	-4208.64919860793	5.702018571567852	3.013365769813406	0.006246498650163174	-4208.64919860793	-414.1166563439983
7266000	-4638.000896288086	-421.5058286608202	-4216.495067627266	5.740808306980271	3.014205172145972	0.005757436862392441	-4216.495067627266	-420.39673505302926
7267000	-4622.70408430215	-415.58371283762926	-4207.120371464521	5.716272404338735	2.8517193978647586	0.005856516350628443	-4207.120371464521	-414.52993421141247
7268000	-4612.309352930836	-407.64479529372926	-4204.664557637107	5.444183671762994	3.0018882635962987	0.006138613153917464	-4204.664557637107	-406.5394151687109
7269000	-4612.490412558237	-408.3651635054577	-4204.1252490527795	5.193203411508154	2.700613768590077	0.006617799698633449	-4204.1252490527795	-407.36506663688243
7270000	-4611.581795082414	-402.4162480169615	-4209.165547065452	5.24859278172256	2.98346537263483	0.0064446819603302214	-4209.165547065452	-401.31671783337816
7271000	-4608.767267009781	-409.43614399016104	-4199.33112301962	5.439523169314036	2.7746685493403995	0.007023194076250713	-4199.33112301962	-408.40858949769927
7272000	-4614.215430850325	-394.0212452930977	-4220.194185557228	5.445885611286463	2.526720611172614	0.006480259630069454	-4220.194185557228	-393.08784277264107
7273000	-4621.975383899255	-403.8671544208095	-4218.1082294784455	5.481898203271395	2.752893572471305	0.006140501568321424	-4218.1082294784455	-402.84836135257433
7274000	-4624.234745274475	-408.2951302074603	-4215.9396150670145	5.45114159451797	3.218974402507586	0.006642039103650461	-4215.9396150670145	-407.119425368073
7275000	-4616.812019030407	-406.98633304191594	-4209.825685988491	5.27461208542619	2.775197727408594	0.006598793324627064	-4209.825685988491	-405.9590122508111
7276000	-4630.452622170999	-409.8799222086274	-4220.572699962372	5.269938701060483	2.571794056755498	0.006924715779500861	-4220.572699962372	-408.92839376092434
7277000	-4619.5783937406195	-416.9192995703872	-4202.6590941702325	5.285994245251469	3.0125677120112972	0.006435367395018796	-4202.6590941702325	-415.8100714274118
7278000	-4612.641106382299	-411.76185888358617	-4200.879247498713	5.472444234098155	3.171012544765788	0.005925056764107034	-4200.879247498713	-410.6018828751823
7279000	-4616.535182304022	-412.1208563364911	-4204.414325967531	5.445633691697092	2.826544940708382	0.006630444556450439	-4204.414325967531	-411.07517079515486
7280000	-4619.58298090856	-427.4968092333389	-4192.086171675221	5.614632804489372	3.240231033598252	0.005626567668502537	-4192.086171675221	-426.3155380317423
7281000	-4623.443027587663	-425.0936641839094	-4198.349363403753	5.927916441225235	2.9110920796240007	0.005919119002749852	-4198.349363403753	-424.01921676903095
7282000	-4638.95338460719	-430.80710144089227	-4208.1462831662975	5.669548051212524	3.506340571434394	0.005588934220206226	-4208.1462831662975	-429.5469395852917
7283000	-4624.547181846213	-415.2624553629674	-4209.284726483245	5.324586520313386	2.8922722983548415	0.006442466450189266	-4209.284726483245	-414.1939704409287
7284000	-4639.1940418341965	-416.16551637893934	-4223.028525455257	5.654274325065839	3.1471692863369394	0.006043048101172768	-4223.028525455257	-415.0129699212771
7285000	-4638.380266797996	-426.13057825491273	-4212.249688543084	5.563184097757122	3.4916732039322156	0.006377195205187899	-4212.249688543084	-424.8738200103213
7286000	-4654.37187123052	-425.4234862880234	-4228.948384942497	6.5825230731635695	3.127424528763546	0.005685023863164853	-4228.948384942497	-424.27759143258294
7287000	-4648.5889794091245	-430.15772761788526	-4218.431251791239	5.658859547781757	3.3505085700796275	0.005150983572103315	-4218.431251791239	-428.9434644880344
7288000	-4636.684079571637	-423.0625541999123	-4213.621525371725	5.411694145894418	3.22504676602858	0.005862036298712661	-4213.621525371725	-421.8857447123769
7289000	-4655.365776009207	-442.0294963541341	-4213.336279655074	6.1674843254765	3.39568926892788	0.005084077723870626	-4213.336279655074	-440.80190551128527
7290000	-4658.0573990562325	-443.37221197693265	-4214.6851870793	5.6660855540296975	3.652581489691795	0.005634390035178442	-4214.6851870793	-442.07114341184194
7291000	-4644.457051088912	-433.2963460818425	-4211.160705007069	5.491013080306249	3.3004028514182586	0.006412420706492692	-4211.160705007069	-432.0958891239269
7292000	-4652.018700760463	-422.47338122209777	-4229.545319538365	6.088547828505347	3.148625816476843	0.006846228128889395	-4229.545319538365	-421.319568885053
7293000	-4644.601597575143	-421.3678911911133	-4223.2337063840305	6.130497860939738	3.427474025910002	0.006024186725135749	-4223.2337063840305	-420.13004345010694
7294000	-4643.630062504431	-425.12696282578804	-4218.503099678644	5.954493808733426	3.233492119073782	0.005385600794990195	-4218.503099678644	-423.94801452036575
7295000	-4644.1518360123055	-428.97558262700494	-4215.176253385301	5.883147962847485	3.18083746907638	0.005692150223882782	-4215.176253385301	-427.81274595960537
7296000	-4653.232874024336	-437.3804423434191	-4215.852431680916	5.644765120540808	3.6140931509932126	0.005311883866016929	-4215.852431680916	-436.0902894926756
7297000	-4648.65162975474	-433.7794685614339	-4214.872161193306	5.314882562101502	3.3080174296652998	0.006288347064483795	-4214.872161193306	-432.57683116827826
7298000	-4643.71402249585	-433.0934248283983	-4210.620597667452	5.314343463947631	3.5150270508775194	0.005990228520414471	-4210.620597667452	-431.8303873788049
7299000	-4655.713247885109	-444.74412049172315	-4210.969127393386	5.319811428878375	3.489733733811562	0.005457835125575384	-4210.969127393386	-443.48883721733057
7300000	-4651.504570176338	-444.2489852077079	-4207.2555849686305	5.299859045825294	3.604352365319623	0.005884817204450082	-4207.2555849686305	-442.9609582849152
7301000	-4655.7231291023745	-456.7725902361852	-4198.950538866189	5.401718352714941	4.31208354821291	0.0057923766729301674	-4198.950538866189	-455.30537665034814
7302000	-4657.044461238724	-453.08262021116207	-4203.961841027562	5.291842571806711	3.6582169213340205	0.005467964021359826	-4203.961841027562	-451.7801763984015
7303000	-4657.108093199589	-449.631538998043	-4207.476554201547	5.289084406932217	3.5396658794237714	0.0059073060856893065	-4207.476554201547	-448.3615993536097
7304000	-4648.907252394558	-437.86259396533376	-4211.044658429224	5.550169706562953	3.184652667093089	0.006080109302563286	-4211.044658429224	-436.69817062567176
7305000	-4663.848898813144	-442.67586448556125	-4221.173034327583	5.223942975636027	3.3915632796628614	0.005908114301274999	-4221.173034327583	-441.4486654117187
7306000	-4661.797061806431	-454.26481222604315	-4207.5322495803875	5.156466430838689	3.0430043081023603	0.005507763277934586	-4207.5322495803875	-453.14645917610954
7307000	-4657.9169408012	-448.5740922054316	-4209.342848595768	5.250636959511821	3.5709356801125622	0.006095727496750439	-4209.342848595768	-447.29516882121465
7308000	-4658.432717768275	-443.06921650081296	-4215.363501267462	5.434658952887436	3.537381442294855	0.005850628139098136	-4215.363501267462	-441.7999791248117
7309000	-4646.904701563506	-445.2667752513646	-4201.637926312142	5.437466548395344	3.438933182324765	0.005087833270992487	-4201.637926312142	-444.0265261162231
7310000	-4647.30442179692	-444.9210143797802	-4202.38340741714	5.392580814166401	3.6163191723408548	0.00546506319114563	-4202.38340741714	-443.63009261126723
7311000	-4654.324891756147	-444.06827198131333	-4210.256619774834	5.656667958377739	3.856384875036748	0.005652351397879141	-4210.256619774834	-442.7128894461572
7312000	-4658.3579367173625	-440.6648673443363	-4217.693069373026	5.628966829369158	3.050400615946504	0.005768758443408701	-4217.693069373026	-439.5438256544085
7313000	-4656.258218993482	-442.4930836693324	-4213.76513532415	5.6405111664455925	3.456440436264816	0.005514423021831324	-4213.76513532415	-441.24732996243984
7314000	-4652.606797645915	-447.61448636550426	-4204.992311280411	5.695258007981848	3.8542997693027434	0.0060313672335011986	-4204.992311280411	-446.25926564995865
7315000	-4642.815478310314	-443.4632911232192	-4199.352187187094	5.6854375477278	3.2420490621383666	0.005830747544199126	-4199.352187187094	-442.28125481918227
7316000	-4621.236723914605	-428.5125084907579	-4192.724215423847	5.56718380443425	2.984058742039559	0.005210135990669787	-4192.724215423847	-427.4140139869494
7317000	-4618.711625073312	-430.2255031913762	-4188.486121881935	5.835314152201483	3.0570593973550344	0.005853797051281523	-4188.486121881935	-429.10219592165566
7318000	-4622.801191695483	-430.5294402833802	-4192.271751412102	6.307929153630148	3.2977675426384323	0.005737236062164409	-4192.271751412102	-429.33045731000726
7319000	-4622.702975791156	-422.53476504403966	-4200.168210747116	5.585151844605087	3.192448294409607	0.0063665094313530264	-4200.168210747116	-421.3676104217712
7320000	-4629.118627977156	-429.96124414772356	-4199.157383829433	5.634144409484523	3.520734437719258	0.0061686340123190166	-4199.157383829433	-428.69640589878566
7321000	-4628.451061432227	-427.5213386189815	-4200.9297228132455	5.782804918347277	3.389390702869509	0.006040552005848151	-4200.9297228132455	-426.2946478954041
7322000	-4635.389164121613	-423.1857451925135	-4212.2034189291	5.528693260086676	3.1825631081743317	0.00608259981479247	-4212.2034189291	-422.02197571169745
7323000	-4629.727282969756	-423.5426709624372	-4206.184612007319	5.610579277744439	3.265859594688787	0.005983955247127986	-4206.184612007319	-422.3531640035571
7324000	-4634.843146762252	-431.85256468304283	-4202.990582079209	5.890515365737246	3.7232251213990946	0.005393591412264409	-4202.990582079209	-430.53258083082727
7325000	-4620.206942196206	-425.4625877127096	-4194.744354483496	5.7899701724481005	3.1915193887836995	0.005534575681020057	-4194.744354483496	-424.2965560362011
7326000	-4623.148219050687	-421.36657205797246	-4201.781646992714	5.788474298824746	3.326326516190186	0.0066479570596955535	-4201.781646992714	-420.1580555541276
7327000	-4630.695128406956	-422.3079048645891	-4208.387223542368	6.030890773145876	3.309311488530868	0.005708687389881378	-4208.387223542368	-421.1054560189545
7328000	-4641.9664725153225	-420.75767756484254	-4221.20879495048	5.998025031584765	3.047166037609123	0.005872508531127582	-4221.20879495048	-419.63759306563327
7329000	-4614.445313958507	-409.61327568993084	-4204.832038268576	5.51135156385533	2.720798070834503	0.006511680625926141	-4204.832038268576	-408.6058387636378
7330000	-4607.815276794817	-401.7934994338896	-4206.021777360927	5.273013499412446	2.6297837214992086	0.0064585435376785915	-4206.021777360927	-400.82013928271516
7331000	-4619.665282782837	-404.9825891423791	-4214.682693640458	5.273026902345386	2.8023794914554805	0.006208268901188982	-4214.682693640458	-403.94591199881097
7332000	-4620.386004781217	-402.90846635537554	-4217.477538425841	5.063641307051594	3.0662055595033357	0.0060735354214425975	-4217.477538425841	-401.78195199690407
7333000	-4621.138293773688	-423.5271445257574	-4197.61114924793	5.613416423129401	3.1953540976862946	0.005929850919633209	-4197.61114924793	-422.3595167644525
7334000	-4618.0236285551755	-424.43896215260213	-4193.584666402573	5.413774160715277	3.0698855349102856	0.005922588780078037	-4193.584666402573	-423.3113992879636
7335000	-4630.798889104535	-433.3880626510194	-4197.410826453516	5.150051153852813	3.2189633415711874	0.005631067865803745	-4197.410826453516	-432.2133722190437
7336000	-4632.347533557725	-435.365111045412	-4196.982422512313	5.166139898405477	3.3660115440310525	0.005808682873321932	-4196.982422512313	-434.1455738371767
7337000	-4638.682634859964	-427.8624824257038	-4210.82015243426	5.198119147757355	3.522353875956077	0.006849125020551169	-4210.82015243426	-426.59650381980305
7338000	-4630.9113307223215	-437.08024029064705	-4193.831090431674	5.19761332879618	3.1747186449373754	0.006400184866645377	-4193.831090431674	-435.9186210931301
7339000	-4637.068744253732	-440.5287826924809	-4196.539961561251	5.119835878587783	3.3638590086941473	0.005669252195796987	-4196.539961561251	-439.31002461085586
7340000	-4641.800107166458	-443.1574634999783	-4198.64264366648	5.274271084005718	2.7908154583758904	0.006282719239122857	-4198.64264366648	-442.1248469486233
7341000	-4639.774847849896	-442.7499697954471	-4197.024878054449	5.266198652329179	3.214013028884827	0.0057441400842705905	-4197.024878054449	-441.57670533426455
7342000	-4642.481235541711	-441.15506289863987	-4201.326172643071	5.302254608793152	3.8665278120451654	0.005573388678841083	-4201.326172643071	-439.7971326118396
7343000	-4640.053148963497	-443.9783926309536	-4196.074756332543	5.264012594976751	3.9618710964215276	0.006041012422021606	-4196.074756332543	-442.59563520576137
7344000	-4641.196913637081	-434.2351300487595	-4206.961783588321	5.308410589895573	3.603916171560941	0.006137668185609419	-4206.961783588321	-432.9469713009316
7345000	-4636.5567746145025	-434.7449657339298	-4201.811808880572	5.31348157366184	3.24600381150366	0.005821188257870305	-4201.811808880572	-433.5617199023647
7346000	-4646.368294904381	-440.4321921237977	-4205.9361027805835	5.338341319552251	3.301693168448775	0.005491433287705498	-4205.9361027805835	-439.23226527227064
7347000	-4649.392214925229	-433.3872244476397	-4216.00499047759	5.330236235912832	3.295217410182456	0.006641394171953108	-4216.00499047759	-432.18811090584404
7348000	-4643.174556558515	-439.4636162126297	-4203.710940345885	5.430177776833577	3.4646972669303664	0.00624682807418687	-4203.710940345885	-438.2147441245818
7349000	-4637.856009239535	-436.48572538632015	-4201.3702838532145	5.103015101187853	3.3334384634834535	0.00610088714164014	-4201.3702838532145	-435.2756201563049
7350000	-4640.206609533134	-427.01536689681643	-4213.191242636318	5.1861019830659325	3.214378772007727	0.006477762371424314	-4213.191242636318	-425.8412550234177
7351000	-4644.155483008116	-439.14082513404327	-4205.014657874072	5.411336445589373	2.980931889600303	0.006607883549178383	-4205.014657874072	-438.0419812842308
7352000	-4664.042362012158	-443.2747731743569	-4220.767588837802	5.801849353286002	3.4025775027135134	0.005701004395242289	-4220.767588837802	-442.0445389365105
7353000	-4657.09027889382	-448.23014712428034	-4208.86013176954	5.583677959869314	3.3735223077058762	0.005369405367297401	-4208.86013176954	-447.00882032522
7354000	-4661.086509347542	-448.86108024853615	-4212.225429099006	5.584791634203099	3.794621193775667	0.00586506080590595	-4212.225429099006	-447.52163059905166
7355000	-4655.550921254406	-448.6838143167042	-4206.8671069377015	5.731511032248674	3.3674429476029117	0.0055652078532668235	-4206.8671069377015	-447.464095421755
7356000	-4646.674769878907	-440.0169036836278	-4206.657866195279	6.174568324119691	3.6809262824056908	0.005774118489771482	-4206.657866195279	-438.70796513745466
7357000	-4651.937272886029	-439.3949778460176	-4212.542295040012	5.752192453982205	3.1738063006919877	0.005554596476045374	-4212.542295040012	-438.23449165617666
7358000	-4650.3137176436485	-433.4197581168341	-4216.893959526815	5.965189198315298	3.4969798693207887	0.005585024546132395	-4216.893959526815	-432.1622733907801
7359000	-4670.59771655958	-463.25921839804187	-4207.338498161538	5.808607692756069	3.6421778940742184	0.005352316810024715	-4207.338498161538	-461.9612842559589
7360000	-4670.809697983393	-457.7115413533087	-4213.098156630084	5.808520618449006	3.5071130149613956	0.005643562798699487	-4213.098156630084	-456.4511045943333
7361000	-4669.639979139765	-456.5457314894293	-4213.094247650336	5.751425614622177	3.6100712077680606	0.00605604915547425	-4213.094247650336	-455.25594794298
7362000	-4670.642442720233	-460.5454405846932	-4210.09700213554	5.929138312714297	4.103470578384854	0.005458124963212676	-4210.09700213554	-459.12814936155115
